product_group_id,brand,color,type,category,season,print,sleeve,fit,other_tags,color_shade
3691,Claudio Sartore,Navy,Shoes,Loafers,AW19,None,None,None,None,Dark
251,Fred Perry,Navy,Tops,T-Shirt,AW17,Plain,Shortsleeve,Slim,Crew neck,Dark
3692,Claudio Sartore,Brown,Shoes,Loafers,AW19,None,None,None,None,Dark
3709,Claudio Sartore,Blue,Tops,Blazer,SS20,Plain,Longsleeve,Slim,"Flap,Notched,2 button",Medium
3710,Claudio Sartore,Navy,Tops,Blazer,SS20,Plain,Longsleeve,Slim,"Flap,Notched,2 button",Dark
3711,Claudio Sartore,Blue,Tops,Blazer,SS20,Plain,Longsleeve,Slim,"Flap,Notched,2 button",Medium
3712,Claudio Sartore,Black,Tops,Blazer,SS20,Plain,Longsleeve,Slim,"Flap,Notched,2 button",Dark
2656,Claudio Sartore,Gray,Tops,Blazer,SS19,Plain,Longsleeve,None,"Flap,2 button",Light
3706,Cavanni,Cream,Tops,Blazer,SS20,Herringbone,Longsleeve,Slim,"Flap,1 button",Light
3707,Cavanni,Blue,Tops,Blazer,SS20,Check / plaid,Longsleeve,Slim,"Flap,2 button",Medium
1970,Moss Bros,White,Tops,Formal Shirts,SS18,Stripe,Longsleeve,Slim,Down,Light
2529,Scott Blue,Dark Gray,Tops,T-Shirt,AW18,Plain,Shortsleeve,Slim,Crew neck,Dark
2530,Scott Blue,White,Tops,T-Shirt,AW18,Plain,Shortsleeve,Slim,Crew neck,Light
2453,AMI,Blue,Tops,Casual Shirts,AW18,Plain,Longsleeve,Regular,Button Down,Medium
2454,AMI,White,Tops,Casual Shirts,AW18,Plain,Longsleeve,Regular,Button Down,Light
2455,AMI,Blue,Bottoms,Jeans,AW18,Plain,None,Slim,None,Medium
2456,AMI,Black,Bottoms,Jeans,AW18,Plain,None,Slim,None,Dark
2459,AMI,Navy,Tops,Polos,AW18,Plain,Shortsleeve,Regular,None,Dark
2463,AMI,Navy,Tops,Sweatshirts,AW18,Plain,Longsleeve,Regular,Crew neck,Dark
2464,AMI,White,Tops,T-Shirt,AW18,Plain,Shortsleeve,Regular,Crew neck,Light
2466,AMI,Black,Accessories,Belt,AW18,Plain,None,None,Formal,Dark
2467,AMI,Black,Accessories,Belt,AW18,Plain,None,None,Formal,Dark
2468,AMI,Black,Shoes,Derby,AW18,Plain,None,None,None,Dark
2469,AMI,Black,Shoes,Boots,AW18,Plain,None,None,None,Dark
2483,Matte,Brown,Shoes,Loafers,AW18,Plain,None,None,None,Dark
2484,Reiss,Navy,Tops,Blazer,AW18,Plain,Longsleeve,Slim,None,Dark
2485,Reiss,Blue,Tops,Blazer,AW18,Plain,Longsleeve,Slim,None,Medium
2486,Reiss,Brown,Bottoms,Formal Trousers,AW18,Check / plaid,None,Slim,None,Dark
2487,Reiss,Navy,Tops,Formal Shirts,AW18,Plain,Longsleeve,Slim,Button Down,Dark
2488,Reiss,Red,Tops,Casual Shirts,AW18,Dots,Longsleeve,Slim,Button Down,Medium
2470,John White,Green,Shoes,Sneakers,AW18,Plain,None,None,None,Medium
2471,John White,Blue,Shoes,Sneakers,AW18,Plain,None,None,None,Medium
2472,John White,Navy,Shoes,Sneakers,AW18,Plain,None,None,None,Dark
2473,John White,Gray,Shoes,Sneakers,AW18,Plain,None,None,None,Light
2474,John White,Brown,Shoes,Brogues,AW18,Plain,None,None,None,Dark
2475,John White,Brown,Shoes,Lace up,AW18,Plain,None,None,None,Dark
2476,John White,Black,Shoes,Lace up,AW18,Plain,None,None,None,Dark
2660,Claudio Sartore,Blue,Tops,Formal Shirts,SS19,Plain,Longsleeve,None,Down,Medium
2661,Claudio Sartore,Pink,Tops,Formal Shirts,SS19,Plain,Longsleeve,None,Down,Light
2662,Claudio Sartore,Pink,Tops,Formal Shirts,SS19,Plain,Longsleeve,None,Down,Light
3687,Sacoor,Navy,Tops,Sweaters,AW19,None,Longsleeve,Slim,None,Dark
2458,AMI,Navy,Bottoms,Chinos,AW18,Plain,None,Regular,None,Dark
2461,AMI,Black,Tops,T-Shirt,AW18,Plain,Shortsleeve,Regular,Crew neck,Dark
2462,AMI,Dark Green,Tops,T-Shirt,AW18,Plain,Shortsleeve,Regular,Crew neck,Dark
557,Ralph Lauren,Navy,Bottoms,Chinos,AW17,Plain,None,Regular,None,Dark
2657,Claudio Sartore,Maroon,Tops,Blazer,SS19,Plain,Longsleeve,Slim,"Flap,2 button",Dark
2658,Claudio Sartore,Blue,Tops,Blazer,SS19,Plain,Longsleeve,Slim,"Flap,2 button",Medium
699,Ralph Lauren,Navy,Bottoms,Chinos,AW17,Plain,None,Slim,None,Dark
1307,Scotch & Soda,Navy/White,Tops,T-Shirt,SS18,Stripe,Shortsleeve,Slim,V neck,Mixed
2435,Hackett,Navy,Bottoms,Chinos,AW18,Plain,None,Slim,None,Dark
2451,Hackett,Blue,Bottoms,Chinos,AW18,Plain,None,Slim,None,Medium
2457,AMI,Dark Green,Bottoms,Chinos,AW18,Plain,None,Regular,None,Dark
2460,AMI,White,Tops,Polos,AW18,Plain,Shortsleeve,Regular,None,Light
2659,Claudio Sartore,Navy,Tops,Blazer,SS19,Plain,Longsleeve,Slim,"Flap,2 button",Dark
3688,Sacoor,Beige,Tops,Sweaters,AW19,None,Longsleeve,Slim,None,Light
3689,Sacoor,Navy,Tops,Casual Outerwear,AW19,None,Longsleeve,Slim,None,Dark
2465,AMI,Navy,Tops,T-Shirt,AW18,Plain,Shortsleeve,Regular,Crew neck,Dark
2521,Scott Blue,White,Tops,Polos,AW18,Plain,Shortsleeve,Slim,Down,Light
2584,Scotch & Soda,Brown,Bottoms,Chinos,SS19,Plain,None,Slim,None,Dark
2586,Scotch & Soda,Black,Bottoms,Chinos,SS19,Plain,None,Slim,None,Dark
2714,Hackett,Cream,Bottoms,Chinos,SS19,Plain,None,Slim,Light,Light
2716,Hackett,Pink,Bottoms,Shorts,SS19,Plain,None,Slim,Light,Light
2719,Hackett,Yellow,Bottoms,Shorts,SS19,Plain,None,Slim,Light,Light
2721,Hackett,Pink,Bottoms,Shorts,SS19,Plain,None,Slim,Light,Light
2723,Hackett,Orange,Bottoms,Chinos,SS19,Plain,None,Regular,Light,Light
2725,Hackett,Cream,Bottoms,Chinos,SS19,Plain,None,Regular,Light,Light
2750,Hackett,Green,Bottoms,Chinos,SS19,Plain,None,Slim,Light,Medium
2753,Hackett,Green,Bottoms,Shorts,SS19,Plain,None,Slim,Light,Medium
2853,Dedicated,Beige,Bottoms,Shorts,SS19,None,None,None,None,Light
2905,Campione,Yellow,Bottoms,Chinos,SS19,None,None,None,None,Light
3031,Calvin Klein,Black,Tops,Polos,SS19,None,None,Comfort,Button Down,Dark
3357,Scotch & Soda,Pink,Tops,Polos,AW19,None,None,Regular,None,Light
3363,Scotch & Soda,Blue,Tops,T-Shirt,AW19,None,None,Regular,None,Medium
2549,Claudio Sartore,Gray,Tops,Blazer,SS19,Dobby,Longsleeve,None,"Flap,2 button",Light
3690,Sacoor,Brown,Tops,Casual Outerwear,AW19,None,Longsleeve,Slim,None,Dark
3713,Cavanni,White,Tops,Casual Shirts,SS20,Plain,Longsleeve,Slim,Wide,Light
3714,Cavanni,Black,Tops,Casual Shirts,SS20,Plain,Longsleeve,Slim,Wide,Dark
3715,Cavanni,Blue,Tops,Casual Shirts,SS20,Plain,Longsleeve,Slim,Wide,Medium
2477,Reiss,Blue,Tops,Casual Shirts,AW18,Plain,Longsleeve,Slim,Down,Medium
2478,Reiss,Gray,Tops,Formal Shirts,AW18,Plain,Longsleeve,Slim,Button Down,Light
2479,Reiss,Blue,Tops,Knitwear,AW18,Plain,Longsleeve,Regular,V neck,Medium
2480,Reiss,Burgundy,Tops,T-Shirt,AW18,Plain,Shortsleeve,Regular,Crew neck,Dark
2481,Reiss,Green,Tops,Polos,AW18,Plain,Longsleeve,Slim,Down,Medium
2482,Reiss,Blue,Tops,Formal Shirts,AW18,Plain,Longsleeve,Slim,Down,Medium
1724,Fred Perry,Gray,Shoes,Sneakers,SS18,Plain,None,None,None,Light
520,Reiss,Black,Tops,Sweaters,AW17,Plain,Longsleeve,Regular,None,Dark
565,Reiss,Black,Tops,Coats,AW17,Plain,Longsleeve,Regular,None,Dark
635,Reiss,White,Tops,Formal Shirts,AW17,Plain,Longsleeve,Slim,Down,Light
1286,Reiss,Gray,Bottoms,Formal Trousers,AW17,Plain,None,Slim,None,Light
1525,Reiss,Brown,Tops,Blazer,AW17,Plain,Longsleeve,Regular,"Patch,Notched,2 button",Dark
1864,Reiss,Navy,Bottoms,Formal Trousers,SS18,Plain,None,Regular,None,Dark
1865,Reiss,Pink,Tops,Formal Shirts,SS18,Plain,Longsleeve,Slim,Down,Light
1866,Reiss,Navy,Tops,Formal Shirts,SS18,Plain,Longsleeve,Slim,Down,Dark
1867,Reiss,Blue,Tops,Formal Shirts,SS18,Plain,Longsleeve,Regular,Down,Medium
1856,Reiss,Blue,Tops,Casual Shirts,SS18,Plain,Longsleeve,Slim,Mandarin,Medium
1858,Reiss,Navy,Tops,T-Shirt,SS18,Stripe,Shortsleeve,Regular,Crew neck,Dark
1877,Reiss,Blue,Tops,Formal Shirts,SS18,Stripe,Longsleeve,Slim,Down,Medium
1880,Reiss,Brown,Shoes,Brogues,SS18,Plain,None,None,None,Dark
1884,Reiss,Black,Accessories,Belt,SS18,Plain,None,None,Formal,Dark
1885,Reiss,Black,Accessories,Socks,SS18,Plain,None,None,Mid Calf,Dark
1886,Reiss,Navy,Accessories,Socks,SS18,Dots,None,None,Mid Calf,Dark
1887,Reiss,Burgundy,Accessories,Socks,SS18,Dots,None,None,Mid Calf,Dark
1868,Reiss,White,Tops,Formal Shirts,SS18,Plain,Longsleeve,Slim,Down,Light
1874,Reiss,Navy,Tops,T-Shirt,SS18,Plain,Shortsleeve,Regular,V neck,Dark
1870,Reiss,Gray,Tops,Polos,SS18,Plain,Shortsleeve,Slim,None,Light
1871,Reiss,Green,Tops,T-Shirt,SS18,Plain,Shortsleeve,Slim,Crew neck,Medium
1875,Reiss,Green,Tops,T-Shirt,SS18,Plain,Shortsleeve,Regular,V neck,Medium
1879,Reiss,Navy,Tops,Sweaters,SS18,Plain,Longsleeve,Slim,V neck,Dark
1881,Reiss,Blue,Tops,Casual Shirts,SS18,Stripe,Longsleeve,Slim,Mandarin,Medium
1861,Reiss,Beige,Bottoms,Chinos,SS18,Plain,None,Slim,None,Light
1883,Reiss,Beige,Tops,Sweaters,SS18,Plain,Longsleeve,Slim,V neck,Light
2119,Reiss,Navy,Bottoms,Chinos,SS18,Plain,None,Slim,None,Dark
2120,Reiss,Navy,Tops,Blazer,SS18,Plain,Longsleeve,Slim,"Patch,Notched,2 button",Dark
2123,Reiss,Blue,Tops,Blazer,SS18,Plain,Longsleeve,Slim,"Flap,Notched,1 button",Medium
2124,Reiss,Pink,Tops,Polos,SS18,Plain,Shortsleeve,Slim,None,Light
2126,Reiss,Blue,Tops,Formal Shirts,SS18,Plain,Longsleeve,Slim,Down,Medium
2127,Reiss,Blue,Tops,Casual Shirts,SS18,Plain,Longsleeve,Slim,Down,Medium
2128,Reiss,White,Tops,Formal Shirts,SS18,Plain,Longsleeve,Slim,Down,Light
2129,Reiss,Pink,Tops,Blazer,SS18,Plain,Longsleeve,Slim,"Patch,Notched,2 button",Light
2131,Reiss,Blue,Tops,Blazer,SS18,Plain,Longsleeve,Slim,"Flap,Notched,2 button",Medium
2133,Reiss,Blue,Tops,Polos,SS18,Plain,Shortsleeve,Slim,None,Medium
2137,Reiss,Navy,Tops,Casual Shirts,SS18,Floral,Shortsleeve,Slim,Down,Dark
2138,Reiss,White,Tops,T-Shirt,SS18,Plain,Shortsleeve,Regular,Crew neck,Light
2140,Reiss,Black/White,Bottoms,Swim,SS18,Multi,None,Regular,None,Mixed
2141,Reiss,Blue,Tops,Casual Shirts,SS18,Plain,Longsleeve,Slim,Down,Medium
2143,Reiss,Blue,Tops,Casual Shirts,SS18,Stripe,Longsleeve,Slim,Down,Medium
3364,Scotch & Soda,Light blue,Tops,Polos,AW19,Dots,None,Regular,None,Light
3377,Scotch & Soda,Navy,Tops,Polos,AW19,None,Shortsleeve,Regular,Button Down,Dark
2154,Reiss,Navy,Tops,Blazer,SS18,Plain,Longsleeve,Slim,"Patch,Notched,1 button",Dark
3401,Scotch & Soda,Dark Green,Tops,Polos,AW19,Plain,Shortsleeve,Regular,None,Dark
2155,Reiss,Navy,Tops,Vest,SS18,Plain,Shortsleeve,Slim,None,Dark
2156,Reiss,Navy,Bottoms,Formal Trousers,SS18,Plain,None,Slim,None,Dark
2157,Reiss,Gray,Bottoms,Chinos,SS18,Plain,None,Slim,None,Light
2158,Reiss,Navy,Bottoms,Chinos,SS18,Plain,None,Slim,None,Dark
2160,Reiss,Black,Bottoms,Chinos,SS18,Plain,None,Slim,None,Dark
2161,Reiss,Navy,Bottoms,Chinos,SS18,Plain,None,Slim,None,Dark
2162,Reiss,Navy,Bottoms,Shorts,SS18,Plain,None,Regular,None,Dark
2164,Reiss,Blue,Tops,Formal Shirts,SS18,Plain,Longsleeve,Slim,Down,Medium
2165,Reiss,Pink,Tops,Formal Shirts,SS18,Plain,Longsleeve,Slim,Down,Light
2166,Reiss,White,Tops,Formal Shirts,SS18,Plain,Longsleeve,Slim,Down,Light
2159,Reiss,Beige,Bottoms,Chinos,SS18,Plain,None,Slim,None,Light
2125,Reiss,Gray,Tops,Blazer,SS18,Plain,Longsleeve,Slim,"Patch,Notched,1 button",Light
2168,Reiss,White,Tops,Formal Shirts,SS18,Plain,Longsleeve,Slim,Down,Light
2169,Reiss,White,Tops,Formal Shirts,SS18,Plain,Longsleeve,Regular,Down,Light
2174,Reiss,Navy,Tops,Casual Shirts,SS18,Floral,Shortsleeve,Slim,Down,Dark
2175,Reiss,Blue,Tops,Casual Outerwear,SS18,Plain,Longsleeve,Slim,Mandarin,Medium
1498,Fred Perry,Black,Tops,Casual Shirts,SS18,Dots,Longsleeve,Slim,Down,Dark
626,BLUE MINT,Green,Tops,T-Shirt,SS14,Plain,Shortsleeve,Slim,V neck,Medium
624,Alternative Apparel,Blue,Tops,Hoodies,AW14,Graphic,Longsleeve,Slim,None,Medium
2178,Reiss,Black,Tops,T-Shirt,SS18,Plain,Shortsleeve,Regular,Crew neck,Dark
2179,Reiss,Navy,Tops,T-Shirt,SS18,Plain,Shortsleeve,Regular,Crew neck,Dark
2180,Reiss,Pink,Tops,T-Shirt,SS18,Plain,Shortsleeve,Regular,Crew neck,Light
2181,Reiss,White,Tops,T-Shirt,SS18,Plain,Shortsleeve,Regular,V neck,Light
2182,Reiss,Black,Tops,T-Shirt,SS18,Plain,Shortsleeve,Regular,V neck,Dark
2183,Reiss,Navy,Tops,T-Shirt,SS18,Plain,Shortsleeve,Regular,Crew neck,Dark
2171,Reiss,Gray,Tops,Casual Shirts,SS18,Plain,Longsleeve,Slim,Down,Light
2176,Reiss,Light Beige,Tops,Polos,SS18,Plain,Longsleeve,Slim,None,Light
2554,Claudio Sartore,Blue,Tops,Formal Shirts,SS19,Plain,Longsleeve,Slim,Down,Medium
2555,Claudio Sartore,Pink,Tops,Formal Shirts,SS19,Plain,Longsleeve,None,Down,Light
2556,Claudio Sartore,White,Tops,Formal Shirts,SS19,Plain,Longsleeve,None,Down,Light
2557,Claudio Sartore,Blue,Tops,Formal Shirts,SS19,Plain,Longsleeve,None,Down,Medium
2558,Claudio Sartore,Black,Tops,Formal Shirts,SS19,Check / plaid,Longsleeve,None,Down,Dark
2559,Claudio Sartore,Blue,Tops,Formal Shirts,SS19,Check / plaid,Longsleeve,None,Down,Medium
2696,Reiss,Black,Accessories,Ties,SS19,None,None,None,None,Dark
2699,Reiss,Black,Accessories,Belt,SS19,None,None,None,None,Dark
2688,Reiss,Burgundy,Accessories,Ties,SS19,None,None,None,None,Dark
2691,Reiss,Brown,Accessories,Ties,SS19,None,None,None,None,Dark
2694,Reiss,Black,Accessories,Ties,SS19,None,None,None,None,Dark
2702,Reiss,Brown/Beige,Accessories,Belt,SS19,None,None,None,None,Mixed
2689,Reiss,Light Blue,Accessories,Ties,SS19,None,None,None,None,Light
2700,Reiss,Dark Brown,Accessories,Belt,SS19,None,None,None,None,Dark
2698,Reiss,Burgundy,Accessories,Ties,SS19,None,None,None,None,Dark
2701,Reiss,Black,Accessories,Belt,SS19,None,None,None,None,Dark
2692,Reiss,Navy,Accessories,Ties,SS19,None,None,None,None,Dark
2693,Reiss,Dark Green,Accessories,Ties,SS19,None,None,None,None,Dark
2665,Claudio Sartore,White,Tops,Formal Shirts,SS19,Plain,Longsleeve,None,Down,Light
2666,Claudio Sartore,Blue,Tops,Formal Shirts,SS19,Plain,Longsleeve,Slim,Down,Medium
2782,Cavanni,White,Tops,Formal Shirts,SS19,Plain,None,Slim,"Button Down,Light",Light
2783,Cavanni,Dark Blue,Tops,Formal Shirts,SS19,Herringbone,None,Slim,"Button Down,Dark",Dark
2784,Cavanni,Light Blue,Tops,Formal Shirts,SS19,Herringbone,None,Slim,"Button Down,Light",Light
2789,Kairen,Purple,Bottoms,Swim,SS19,Graphic,None,Slim,None,Dark
2788,Kairen,Orange,Bottoms,Swim,SS19,Herringbone,None,Slim,None,Light
2787,Kairen,Blue/Orange/Pink/Navy,Bottoms,Swim,SS19,Multi,None,Slim,None,Mixed
2785,Kairen,Dark Blue,Bottoms,Swim,SS19,Graphic,None,Slim,None,Dark
2786,Kairen,Light blue,Bottoms,Swim,SS19,Plain,None,Slim,None,Light
2901,Campione,Green,Bottoms,Jeans,SS19,None,None,None,None,Medium
2903,Campione,Black,Bottoms,Jeans,SS19,None,None,None,None,Dark
2907,Campione,Blue,Bottoms,Jeans,SS19,None,None,None,None,Medium
1766,Fred Perry,Navy,Tops,Polos,AW16,Plain,Shortsleeve,Regular,None,Dark
2695,Reiss,Blue,Accessories,Ties,SS19,None,None,None,None,Medium
2577,Scotch & Soda,White,Tops,T-Shirt,SS19,Dots,Shortsleeve,Straight,Crew neck,Light
2578,Scotch & Soda,Olive,Tops,Polos,SS19,Plain,Shortsleeve,None,Patch,Dark
2852,Dedicated,Black,Bottoms,Shorts,SS19,None,None,None,None,Dark
2854,Dedicated,Navy,Bottoms,Shorts,SS19,None,None,None,None,Dark
2855,Dedicated,Burgundy,Bottoms,Chinos,SS19,None,None,None,None,Dark
2900,Campione,Black,Bottoms,Chinos,SS19,None,None,None,None,Dark
2906,Campione,Green,Bottoms,Chinos,SS19,None,None,None,None,Medium
2908,Campione,Light blue,Bottoms,Chinos,SS19,None,None,None,None,Light
2414,Claudio Sartore,Navy,Tops,Blazer,AW18,Check / plaid,Longsleeve,Slim,"Flap,Notched,2 button",Dark
2851,Dedicated,Light blue,Bottoms,Shorts,SS19,None,None,None,None,Light
2594,Reiss,Blue,Tops,T-Shirt,SS19,Plain,Shortsleeve,Regular,Crew neck,Medium
2596,Reiss,Maroon,Tops,T-Shirt,SS19,Plain,Shortsleeve,Regular,Crew neck,Dark
2597,Reiss,Navy,Tops,Knitwear,SS19,Plain,Longsleeve,Regular,Crew neck,Dark
2598,Reiss,Navy,Tops,Formal Shirts,SS19,Plain,Longsleeve,Slim,Down,Dark
2599,Reiss,White,Tops,Formal Shirts,SS19,Plain,Longsleeve,Slim,Cut Away,Light
2600,Reiss,White,Tops,T-Shirt,SS19,Plain,Shortsleeve,None,Crew neck,Light
2601,Reiss,Light Blue,Tops,Blazer,SS19,Plain,Longsleeve,Slim,"Patch,1 button",Light
2602,Reiss,Blue,Tops,Blazer,SS19,Check / plaid,Longsleeve,Slim,"Patch,1 button",Medium
2603,Reiss,Light Green,Tops,Blazer,SS19,Plain,Longsleeve,None,"Patch,2 button",Light
2605,Reiss,White,Tops,Polos,SS19,Plain,Shortsleeve,Slim,Down,Light
2606,Reiss,Green,Tops,T-Shirt,SS19,Plain,Longsleeve,Slim,Crew neck,Medium
2607,Reiss,Light Blue,Tops,Casual Shirts,SS19,Plain,Longsleeve,Slim,Down,Light
2608,Reiss,Pink,Tops,T-Shirt,SS19,Plain,Shortsleeve,Regular,Crew neck,Light
2593,Reiss,Maroon,Tops,Casual Shirts,SS19,Plain,Longsleeve,Regular,Down,Dark
2595,Reiss,Dark Gray,Tops,T-Shirt,SS19,Plain,Shortsleeve,Regular,Crew neck,Dark
2604,Reiss,Navy,Tops,Knitwear,SS19,Plain,Longsleeve,Regular,Crew neck,Dark
2609,Reiss,Gray,Tops,T-Shirt,SS19,Plain,Shortsleeve,Regular,Crew neck,Light
42,Rhordan,White,Tops,T-Shirt,SS15,Graphic,Shortsleeve,Slim,Crew neck,Light
38,Sobe,Brown,Tops,Casual Shirts,SS15,Multi,Longsleeve,Slim,Button Down,Dark
118,Sobe,Pink,Tops,Polos,SS15,Plain,Shortsleeve,Slim,None,Light
124,Sobe,Yellow,Tops,Polos,SS15,Plain,Shortsleeve,Slim,None,Light
123,Sobe,Black,Tops,Polos,SS15,Plain,Shortsleeve,Slim,None,Dark
109,Sobe,White/Navy,Tops,Casual Shirts,SS15,Paisley,Longsleeve,Slim,Cut Away,Mixed
96,Sobe,Pink,Tops,Polos,SS15,Plain,Shortsleeve,Slim,None,Light
2859,Dedicated,White,Tops,T-Shirt,SS19,None,None,None,None,Light
2860,Dedicated,White,Tops,T-Shirt,SS19,None,None,None,None,Light
2861,Dedicated,White,Tops,T-Shirt,SS19,None,None,None,None,Light
3432,Scotch & Soda,Navy,Bottoms,Shorts,AW19,Stripe,None,Slim,None,Dark
3470,Scotch & Soda,Blue/Red,Tops,Polos,AW19,Dots,Shortsleeve,Regular,None,Mixed
3662,Money,Black,Tops,T-Shirt,AW19,None,None,None,None,Dark
3680,Tommy Hilfiger,Gray,Bottoms,Chinos,AW19,None,None,Straight,None,Light
3685,Hackett,White,Bottoms,Chinos,SS19,None,None,Slim,None,Light
3667,Money,Black,Tops,T-Shirt,AW19,None,None,None,None,Dark
3681,Tommy Hilfiger,Gray,Bottoms,Chinos,AW19,None,None,Straight,None,Light
2856,Dedicated,White,Tops,T-Shirt,SS19,None,None,None,None,Light
2857,Dedicated,White,Tops,T-Shirt,SS19,None,None,None,None,Light
2858,Dedicated,White,Tops,T-Shirt,SS19,None,None,None,None,Light
2862,Dedicated,Yellow,Tops,T-Shirt,SS19,None,None,None,None,Light
2863,Dedicated,Black,Tops,T-Shirt,SS19,None,None,None,None,Dark
2864,Dedicated,White,Tops,T-Shirt,SS19,None,None,None,None,Light
2865,Dedicated,Black,Tops,T-Shirt,SS19,None,None,None,None,Dark
2866,Dedicated,White,Tops,T-Shirt,SS19,None,None,None,None,Light
2867,Dedicated,White,Tops,T-Shirt,SS19,None,None,None,None,Light
2868,Dedicated,White,Tops,T-Shirt,SS19,None,None,None,None,Light
3422,Scotch & Soda,Yellow,Tops,Polos,AW19,None,None,Regular,None,Light
194,Sobe,Gray,Tops,Casual Shirts,AW15,Multi,Longsleeve,Slim,Cut Away,Light
163,Sharq & Gharb,Black,Tops,T-Shirt,AW16,Graphic,Shortsleeve,Slim,"Crew neck,Patch",Dark
161,Mr. Draper,Red/Navy/White,Tops,Casual Shirts,SS15,Check / plaid,Longsleeve,Slim,Cut Away,Mixed
258,Mr. Draper,White,Tops,Casual Shirts,SS15,Plain,Longsleeve,Slim,Cut Away,Light
217,Strarwish,Navy,Bottoms,Swim,AW16,Check / plaid,None,Slim,None,Dark
298,Sobe,White,Tops,Casual Shirts,AW15,Multi,Longsleeve,Slim,Cut Away,Light
336,Sobe,Brown,Tops,Casual Shirts,SS15,Plain,Longsleeve,Slim,Cut Away,Dark
349,Sobe,Yellow,Tops,Polos,SS15,Plain,Shortsleeve,Slim,None,Light
393,Sobe,Blue,Tops,Polos,SS15,Plain,Shortsleeve,Slim,None,Medium
368,Sobe,Pink,Tops,Casual Shirts,AW15,Plain,Longsleeve,Slim,Button Down,Light
2896,Claudio Sartore,Navy,Accessories,Bags,SS19,None,None,None,None,Dark
2897,Claudio Sartore,Black,Accessories,Bags,SS19,None,None,None,None,Dark
2898,Claudio Sartore,Red,Accessories,Bags,SS19,None,None,None,None,Medium
2899,Claudio Sartore,Brown,Accessories,Bags,SS19,None,None,None,None,Dark
2889,Claudio Sartore,Yellow,Accessories,Ties,SS19,Plain,None,None,Regular,Light
2876,Claudio Sartore,Purple,Accessories,Ties,SS19,Dots,None,None,Regular,Dark
2877,Claudio Sartore,Purple,Accessories,Ties,SS19,Floral,None,None,Regular,Dark
2878,Claudio Sartore,Green/Pink,Accessories,Ties,SS19,Paisley,None,None,Regular,Mixed
2879,Claudio Sartore,Purple,Accessories,Ties,SS19,Floral,None,None,Regular,Dark
2880,Claudio Sartore,Gray,Accessories,Ties,SS19,Dots,None,None,Regular,Light
2881,Claudio Sartore,Navy,Accessories,Ties,SS19,Dots,None,None,Regular,Dark
2882,Claudio Sartore,Purple,Accessories,Ties,SS19,Dots,None,None,Regular,Dark
2883,Claudio Sartore,Navy/Yellow,Accessories,Ties,SS19,Aztec,None,None,Regular,Mixed
2884,Claudio Sartore,Maroon,Accessories,Ties,SS19,Dots,None,None,Regular,Dark
2885,Claudio Sartore,Red,Accessories,Ties,SS19,Dots,None,None,Regular,Medium
2886,Claudio Sartore,Green,Accessories,Ties,SS19,Dots,None,None,Regular,Medium
3064,Cavanni,Navy,Tops,Blazer,SS19,Plain,Longsleeve,Regular,2 button,Dark
3071,Havaianas,Black,Shoes,Sandal,SS19,None,None,None,None,Dark
3072,Havaianas,Green,Shoes,Sandal,SS19,None,None,None,None,Medium
3074,Havaianas,Black,Shoes,Sandal,SS19,None,None,None,None,Dark
3075,Havaianas,Beige,Shoes,Sandal,SS19,None,None,None,None,Light
3163,Campione,White,Tops,Casual Shirts,AW19,None,None,None,None,Light
3164,Campione,White,Tops,Polos,AW19,None,None,None,None,Light
3166,Campione,Light Green,Tops,Polos,AW19,None,None,None,None,Light
3167,Campione,Pink,Tops,Polos,AW19,None,None,None,None,Light
3169,Campione,Red,Tops,Polos,AW19,None,None,None,None,Medium
3170,Campione,Dark Blue,Tops,Polos,AW19,None,None,None,None,Dark
3171,Campione,White/Navy,Tops,Polos,AW19,None,None,None,None,Mixed
3172,Campione,Purple,Tops,Polos,AW19,None,None,None,None,Dark
3183,Claudio Sartore,Gray,Tops,T-Shirt,AW19,None,None,None,None,Light
3184,Claudio Sartore,Black,Tops,T-Shirt,AW19,None,None,None,None,Dark
1855,Tommy Hilfiger,Navy,Tops,T-Shirt,SS17,Dots,Shortsleeve,Regular,Crew neck,Dark
205,Damat,Gray,Bottoms,Chinos,SS15,Plain,None,Slim,None,Light
3168,Campione,Light Blue,Tops,Polos,AW19,None,None,None,None,Light
3180,Claudio Sartore,White,Tops,T-Shirt,AW19,None,None,None,None,Light
3181,Claudio Sartore,Pink,Tops,T-Shirt,AW19,None,None,None,None,Light
3182,Claudio Sartore,Black,Tops,T-Shirt,AW19,None,None,None,None,Dark
3165,Campione,Navy,Tops,Polos,AW19,None,None,None,None,Dark
2869,Dedicated,Black,Tops,T-Shirt,SS19,None,None,None,None,Dark
2870,Dedicated,Yellow,Tops,T-Shirt,SS19,None,None,None,None,Light
2875,Claudio Sartore,Blue,Tops,Blazer,SS19,None,None,None,None,Medium
3178,Claudio Sartore,Navy,Tops,Polos,AW19,None,None,None,None,Dark
441,Rhordan,White,Tops,T-Shirt,SS15,Graphic,Shortsleeve,Slim,Crew neck,Light
431,Sobe,Gray,Tops,Casual Shirts,SS15,Multi,Longsleeve,Slim,Wide,Light
397,Sobe,Gray,Tops,Casual Shirts,SS16,Plain,Longsleeve,Slim,Cut Away,Light
583,Sobe,White,Tops,Casual Shirts,AW15,Plain,Longsleeve,Slim,Button Down,Light
