,user_id,user_weight,user_height,user_shirts_fit,user_pants_fit,user_waist_size,user_shirt_size,user_blazer_size,type,brand,category,fit,purchased,reason,size
21692,23592,104.0,186.0,Regular Fit,Regular Fit,36,XL,56,Bottoms,Scotch & Soda,Shorts,Slim,yes,,36
21693,23500,91.0,183.0,,,36,XL,52,Tops,Scotch & Soda,Polos,None,no,TOO SMALL,XL
21694,21466,99.0,193.0,Slim Fit,Slim Fit,36,L,52,Tops,Scotch & Soda,T-Shirt,Regular,yes,,L
21695,23766,78.0,181.0,Slim Fit,Slim Fit,31,M,No idea,Shoes,John White,Sneakers,None,no,TOO SMALL,9
21696,23766,78.0,181.0,Slim Fit,Slim Fit,31,M,No idea,Tops,Reiss,Formal Shirts,Slim,no,TOO SMALL,M
21697,22806,70.0,170.0,Regular Fit,Slim Fit,32,M,48,Tops,Scotch & Soda,Formal Shirts,Slim,no,TOO SMALL,S
21698,22993,80.0,180.0,Slim Fit,Skinny Fit,32,M,No idea,Tops,Tommy Hilfiger,Polos,Slim,yes,,M
21699,22806,70.0,170.0,Regular Fit,Slim Fit,32,M,48,Tops,Dedicated,Casual Shirts,Regular,no,TOO SMALL,S
21700,23592,104.0,186.0,Regular Fit,Regular Fit,36,XL,56,Tops,Scotch & Soda,Casual Shirts,Regular,yes,,XL
21701,1863,85.0,170.0,,,,,,Bottoms,Scotch & Soda,Chinos,Slim,yes,,36/32
21702,23375,68.0,170.0,Slim Fit,Skinny Fit,30,S,No idea,Bottoms,Scott Blue,Chinos,Slim,no,TOO SMALL,30
21703,1916,82.0,180.0,Classic Fit,Slim Fit,30,S,48,Tops,Claudio Sartore,Formal Shirts,None,yes,,38
21704,1863,85.0,170.0,,,,,,Tops,Hackett,Casual Shirts,Slim,yes,,16
21705,22806,70.0,170.0,Regular Fit,Slim Fit,32,M,48,Tops,Reiss,Formal Shirts,Slim,no,TOO SMALL,M
21706,22993,80.0,180.0,Slim Fit,Skinny Fit,32,M,No idea,Tops,Scotch & Soda,T-Shirt,Regular,yes,,M
21707,21466,99.0,193.0,Slim Fit,Slim Fit,36,L,52,Bottoms,Scott Blue,Shorts,Regular,yes,,XL
21708,23749,107.0,181.0,Slim Fit,Slim Fit,38,XL,54,Tops,Hackett,Casual Shirts,Slim,no,TOO SMALL,L
21709,22106,80.0,180.0,Slim Fit,Slim Fit,32,M,48,Tops,Scotch & Soda,T-Shirt,Straight,yes,,M
21710,23374,76.0,180.0,Slim Fit,Slim Fit,41,M,50,Tops,Reiss,Formal Shirts,Slim,yes,I LIKE IT,L
21711,23766,78.0,181.0,Slim Fit,Slim Fit,31,M,No idea,Tops,Hackett,Blazer,Slim,no,TOO SMALL,48
21712,23666,76.0,172.0,Slim Fit,Skinny Fit,31,M,48,Tops,Reiss,Formal Shirts,Slim,yes,,L
21713,22106,80.0,180.0,Slim Fit,Slim Fit,32,M,48,Bottoms,Scotch & Soda,Jeans,Slim,no,TOO SMALL,32/32
21714,21466,99.0,193.0,Slim Fit,Slim Fit,36,L,52,Bottoms,Scott Blue,Shorts,Regular,yes,,XL
21715,23766,78.0,181.0,Slim Fit,Slim Fit,31,M,No idea,Tops,Scotch & Soda,Formal Shirts,Slim,no,TOO SMALL,M
21716,18589,95.0,185.0,Slim Fit,Slim Fit,38,L,52,Tops,Scotch & Soda,Blazer,Slim,yes,TOO BIG,XL
21717,20532,72.0,192.0,Slim Fit,Skinny Fit,33,No idea,No idea,Bottoms,Scotch & Soda,Jeans,Slim,yes,,32/34
21718,23766,78.0,181.0,Slim Fit,Slim Fit,31,M,No idea,Bottoms,Hackett,Chinos,Slim,no,TOO BIG,32
21719,23666,76.0,172.0,Slim Fit,Skinny Fit,31,M,48,Tops,Scotch & Soda,T-Shirt,Straight,no,TOO SMALL,M
21720,20946,78.0,174.0,Regular Fit,Regular Fit,32,M,No idea,Tops,Reiss,Formal Shirts,Slim,yes,,M
21721,21771,90.0,184.0,,,34,XL,No idea,Tops,Scotch & Soda,Polos,None,no,TOO SMALL,XL
21722,21771,90.0,184.0,,,34,XL,No idea,Bottoms,Scotch & Soda,Chinos,Slim,no,TOO SMALL,34/32
21723,18956,70.0,165.0,Classic Fit,Regular Fit,32,S,48,Tops,Scotch & Soda,Casual Shirts,Regular,yes,,S
21724,20560,76.0,169.0,Slim Fit,Slim Fit,32,M,50,Tops,Reiss,Formal Shirts,Slim,yes,,M
21725,20946,78.0,174.0,Regular Fit,Regular Fit,32,M,No idea,Tops,Scotch & Soda,T-Shirt,Straight,yes,,M
21726,20946,78.0,174.0,Regular Fit,Regular Fit,32,M,No idea,Tops,Reiss,T-Shirt,Slim,yes,,M
21727,22106,80.0,180.0,Slim Fit,Slim Fit,32,M,48,Tops,Reiss,T-Shirt,None,yes,,M
21728,18327,83.0,1.0,Slim Fit,Slim Fit,33,M,48,Tops,Reiss,Formal Shirts,Slim,no,TOO SMALL,M
21729,22106,80.0,180.0,Slim Fit,Slim Fit,32,M,48,Tops,Reiss,T-Shirt,Regular,no,TOO BIG,M
21730,23374,76.0,180.0,Slim Fit,Slim Fit,41,M,50,Tops,Reiss,Blazer,Slim,yes,I LIKE IT,50
21731,23374,76.0,180.0,Slim Fit,Slim Fit,41,M,50,Tops,Reiss,Knitwear,Regular,yes,I LIKE IT,L
21732,23739,96.0,176.0,Slim Fit,Slim Fit,34,M,44,Bottoms,Scotch & Soda,Jeans,Slim,yes,,36/32
21733,25313,80.0,172.0,Slim Fit,Slim Fit,32,M,48,Tops,Cavanni,Formal Shirts,Regular,yes,,M
21734,21771,90.0,184.0,,,34,XL,No idea,Tops,Hackett,Casual Shirts,Slim,no,TOO BIG,XL
21735,23569,80.0,169.0,Slim Fit,Slim Fit,32,M,48,Tops,Hackett,Casual Shirts,Slim,yes,,M
21736,23374,76.0,180.0,Slim Fit,Slim Fit,41,M,50,Tops,Reiss,Casual Shirts,Slim,yes,I LIKE IT,L
21737,23693,83.0,186.0,,,33,M,50,Tops,Hackett,Blazer,Regular,no,TOO SMALL,50
21738,25313,80.0,172.0,Slim Fit,Slim Fit,32,M,48,Tops,Reiss,Polos,Slim,yes,,M
21739,25313,80.0,172.0,Slim Fit,Slim Fit,32,M,48,Tops,Hackett,Polos,Slim,yes,,M
21740,25313,80.0,172.0,Slim Fit,Slim Fit,32,M,48,Tops,Cavanni,Formal Shirts,Regular,yes,,M
21741,25586,65.0,176.0,Slim Fit,Slim Fit,No idea,M,No idea,Tops,Scott Blue,Polos,Slim,no,TOO BIG,M
21742,932,84.0,186.0,,,32,XL,,Bottoms,Scotch & Soda,Chinos,Slim,no,TOO BIG,32/32
21743,20946,78.0,174.0,Regular Fit,Regular Fit,32,M,No idea,Tops,Scotch & Soda,T-Shirt,Straight,yes,,M
21744,1863,85.0,170.0,,,,,,Accessories,Hackett,Belt,None,yes,TOO SMALL,L
21745,30093,74.0,170.0,Slim Fit,Skinny Fit,32,M,48,Tops,Reiss,Formal Shirts,Slim,no,TOO BIG,L
21746,25313,80.0,172.0,Slim Fit,Slim Fit,32,M,48,Tops,Reiss,Formal Shirts,Slim,yes,,L
21747,1034,74.0,174.0,Slim Fit,Slim Fit,32,M,,Bottoms,Kairen,Swim,Slim,no,TOO BIG,L
21748,23739,96.0,176.0,Slim Fit,Slim Fit,34,M,44,Tops,Tommy Hilfiger,Polos,Slim,no,TOO SMALL,L
21749,15340,75.0,180.0,Slim Fit,Skinny Fit,32,M,No idea,Bottoms,Scotch & Soda,Chinos,Slim,no,TOO BIG,32/32
21750,26518,78.0,178.0,Slim Fit,Slim Fit,32,M,48,Tops,Hackett,Casual Shirts,Slim,no,TOO BIG,M
21751,26518,78.0,178.0,Slim Fit,Slim Fit,32,M,48,Tops,Hackett,Casual Shirts,Slim,no,TOO BIG,M
21752,20946,78.0,174.0,Regular Fit,Regular Fit,32,M,No idea,Bottoms,Scotch & Soda,Chinos,Slim,yes,,32/32
21753,23569,80.0,169.0,Slim Fit,Slim Fit,32,M,48,Tops,Moss Bros,Blazer,Slim,yes,,52
21754,994,92.0,178.0,Slim Fit,Regular Fit,35,L,54,Bottoms,Scott Blue,Jeans,Regular,no,TOO BIG,36
21755,1612,78.0,185.0,No idea,No idea,34,M,No idea,Bottoms,Tommy Hilfiger,Shorts,Straight,no,TOO SMALL,32
21756,26440,87.0,178.0,Classic Fit,Slim Fit,36,XL,54,Tops,Tommy Hilfiger,Polos,Slim,no,TOO SMALL,XL
21757,26440,87.0,178.0,Classic Fit,Slim Fit,36,XL,54,Tops,Tommy Hilfiger,Polos,Regular,yes,,XL
21758,26440,87.0,178.0,Classic Fit,Slim Fit,36,XL,54,Tops,Tommy Hilfiger,Polos,Regular,yes,,XL
21759,26440,87.0,178.0,Classic Fit,Slim Fit,36,XL,54,Bottoms,Tommy Hilfiger,Shorts,Straight,yes,,36
21760,1612,78.0,185.0,No idea,No idea,34,M,No idea,Bottoms,Hackett,Shorts,Slim,no,TOO SMALL,32
21761,24834,85.0,176.0,Slim Fit,Skinny Fit,35,L,48,Tops,Cavanni,Formal Shirts,Regular,yes,NEED ALTERATION,L
21762,26440,87.0,178.0,Classic Fit,Slim Fit,36,XL,54,Bottoms,Tommy Hilfiger,Shorts,Comfort,no,TOO BIG,36
21763,1863,85.0,170.0,,,,,,Accessories,Hackett,Belt,None,no,TOO SMALL,L
21764,26440,87.0,178.0,Classic Fit,Slim Fit,36,XL,54,Tops,Tommy Hilfiger,Polos,None,no,TOO SMALL,XL
21765,15413,78.0,177.0,Slim Fit,Slim Fit,31,M,48,Tops,Tommy Hilfiger,Casual Shirts,Slim,yes,,S
21766,1863,85.0,170.0,,,,,,Accessories,Hackett,Belt,None,yes,TOO SMALL,L
21767,23739,96.0,176.0,Slim Fit,Slim Fit,34,M,44,Bottoms,Scotch & Soda,Jeans,Slim,yes,NOT MY STYLE,36/30
21768,19434,96.0,178.0,Regular Fit,Regular Fit,38,L,46,Bottoms,Tommy Hilfiger,Shorts,Straight,yes,,38
21769,23739,96.0,176.0,Slim Fit,Slim Fit,34,M,44,Tops,Reiss,Casual Shirts,Regular,yes,,L
21770,29581,77.0,166.0,Slim Fit,Slim Fit,33,M,48,Tops,Campione,Casual Shirts,Slim,no,TOO BIG,M
21771,29590,87.0,183.0,Slim Fit,Slim Fit,33,M,No idea,Bottoms,Hackett,Shorts,Slim,no,TOO SMALL,33
21772,21566,78.0,167.0,Regular Fit,Slim Fit,34,M,No idea,Tops,Tommy Hilfiger,T-Shirt,Regular,yes,,L
21773,2503,93.0,185.0,,,36,L,52,Tops,Reiss,Casual Shirts,Slim,yes,,L
21774,2503,93.0,185.0,,,36,L,52,Bottoms,Hackett,Chinos,Slim,yes,,36
21775,8072,90.0,185.0,Slim Fit,Slim Fit,34,L,No idea,Tops,Reiss,Casual Shirts,Regular,no,TOO BIG,XXL
21776,8072,90.0,185.0,Slim Fit,Slim Fit,34,L,No idea,Tops,Dedicated,T-Shirt,None,no,TOO SMALL,M
21777,29590,87.0,183.0,Slim Fit,Slim Fit,33,M,No idea,Bottoms,Hackett,Shorts,Slim,no,TOO SMALL,33
21778,24440,88.0,162.0,Classic Fit,Slim Fit,36,L,54,Tops,Scotch & Soda,T-Shirt,Regular,no,TOO SMALL,L
21779,24440,88.0,162.0,Classic Fit,Slim Fit,36,L,54,Tops,Ralph Lauren,Casual Shirts,Regular,yes,,L
21780,24440,88.0,162.0,Classic Fit,Slim Fit,36,L,54,Bottoms,Tommy Hilfiger,Jeans,Slim,no,TOO BIG,36
21781,30129,98.0,192.0,Slim Fit,Slim Fit,34,L,52,Bottoms,Reiss,Chinos,Slim,no,TOO SMALL,34
21782,14067,87.0,182.0,Slim Fit,Slim Fit,34,L,44,Tops,Scotch & Soda,Casual Shirts,Regular,yes,,L
21783,24440,88.0,162.0,Classic Fit,Slim Fit,36,L,54,Tops,Tommy Hilfiger,Casual Shirts,Regular,no,TOO SMALL,M
21784,24440,88.0,162.0,Classic Fit,Slim Fit,36,L,54,Tops,Van Gils,Casual Shirts,Regular,no,TOO SMALL,41
21785,35776,76.0,171.0,Slim Fit,Skinny Fit,31,M,48,Bottoms,Scotch & Soda,Shorts,Slim,yes,,30
21786,23569,80.0,169.0,Slim Fit,Slim Fit,32,M,48,Tops,Hackett,Casual Shirts,Slim,yes,,16
21787,31397,105.0,180.0,Regular Fit,Skinny Fit,38,XXL,No idea,Tops,Hackett,Casual Shirts,Slim,no,TOO SMALL,XXL
21788,23913,78.0,170.0,Slim Fit,Regular Fit,32,M,48,Bottoms,Hackett,Chinos,Regular,yes,,33
21789,23739,96.0,176.0,Slim Fit,Slim Fit,34,M,44,Shoes,Van Gils,Lace up,None,no,TOO SMALL,41
21790,30034,73.0,174.0,Slim Fit,Slim Fit,30,M,48,Tops,Calvin Klein,T-Shirt,None,yes,,M
21791,30034,73.0,174.0,Slim Fit,Slim Fit,30,M,48,Bottoms,Hackett,Shorts,Slim,yes,,32
21792,1612,78.0,185.0,No idea,No idea,34,M,No idea,Tops,Scotch & Soda,T-Shirt,Straight,yes,,S
21793,31397,105.0,180.0,Regular Fit,Skinny Fit,38,XXL,No idea,Tops,Tommy Hilfiger,Casual Shirts,Slim,no,TOO SMALL,XXL
21794,31397,105.0,180.0,Regular Fit,Skinny Fit,38,XXL,No idea,Tops,Tommy Hilfiger,T-Shirt,Regular,no,TOO SMALL,XXL
21795,31397,105.0,180.0,Regular Fit,Skinny Fit,38,XXL,No idea,Tops,Dead Legacy,T-Shirt,Regular,no,TOO SMALL,XXL
21796,31397,105.0,180.0,Regular Fit,Skinny Fit,38,XXL,No idea,Tops,Scotch & Soda,Casual Shirts,Regular,no,TOO SMALL,XXL
21797,14067,87.0,182.0,Slim Fit,Slim Fit,34,L,44,Tops,Cavanni,Blazer,Slim,yes,,54
21798,29101,102.0,193.0,,,34,XL,No idea,Bottoms,Hackett,Shorts,Slim,no,TOO SMALL,34
21799,26440,87.0,178.0,Classic Fit,Slim Fit,36,XL,54,Bottoms,Tommy Hilfiger,Chinos,Straight,yes,,36x34
21800,29101,102.0,193.0,,,34,XL,No idea,Tops,Scott Blue,Casual Shirts,Slim,yes,,XL
21801,26440,87.0,178.0,Classic Fit,Slim Fit,36,XL,54,Tops,Tommy Hilfiger,Casual Shirts,None,yes,,XL
21802,26440,87.0,178.0,Classic Fit,Slim Fit,36,XL,54,Tops,Tommy Hilfiger,Polos,Slim,no,TOO SMALL,XL
21803,30982,80.0,180.0,,,32,L,48,Tops,Scotch & Soda,Casual Shirts,Slim,yes,,L
21804,24285,75.0,180.0,Slim Fit,Slim Fit,No idea,M,No idea,Accessories,Hackett,Pocket Square,None,yes,,U
21805,23954,80.0,180.0,Slim Fit,Slim Fit,33,M,48,Bottoms,Hackett,Chinos,Slim,no,TOO SMALL,33
21806,5654,115.0,184.0,Regular Fit,Regular Fit,38,XXL,No idea,Tops,Tommy Hilfiger,Casual Shirts,Regular,no,TOO SMALL,42
21807,5654,115.0,184.0,Regular Fit,Regular Fit,38,XXL,No idea,Tops,Reiss,Formal Shirts,Slim,no,TOO SMALL,XL
21808,8072,90.0,185.0,Slim Fit,Slim Fit,34,L,No idea,Tops,Scotch & Soda,Casual Shirts,Regular,no,TOO BIG,XL
21809,13344,105.0,180.0,Regular Fit,Regular Fit,36,XL,44,Shoes,Tommy Hilfiger,Moccassin,None,no,TOO SMALL,44
21810,23739,96.0,176.0,Slim Fit,Slim Fit,34,M,44,Bottoms,Scott Blue,Shorts,Regular,yes,,XL
21811,23739,96.0,176.0,Slim Fit,Slim Fit,34,M,44,Tops,Hackett,Casual Shirts,Slim,yes,,16
21812,24285,75.0,180.0,Slim Fit,Slim Fit,No idea,M,No idea,Bottoms,Reiss,Chinos,Slim,yes,ALREADY HAVE SOMETHING SIMILAR,32
21813,24285,75.0,180.0,Slim Fit,Slim Fit,No idea,M,No idea,Tops,Tommy Hilfiger,Casual Shirts,Slim,yes,,M
21814,24285,75.0,180.0,Slim Fit,Slim Fit,No idea,M,No idea,Tops,Hackett,Casual Shirts,Slim,yes,,M
21815,24285,75.0,180.0,Slim Fit,Slim Fit,No idea,M,No idea,Bottoms,Scotch & Soda,Jeans,Skinny,yes,NEED ALTERATION,32/32
21816,24285,75.0,180.0,Slim Fit,Slim Fit,No idea,M,No idea,Bottoms,Scotch & Soda,Chinos,Slim,yes,NEED ALTERATION,32/32
21817,31397,105.0,180.0,Regular Fit,Skinny Fit,38,XXL,No idea,Bottoms,Hackett,Chinos,Slim,no,TOO BIG,38
21818,24285,75.0,180.0,Slim Fit,Slim Fit,No idea,M,No idea,Tops,Scotch & Soda,Blazer,Slim,yes,,M
21819,24285,75.0,180.0,Slim Fit,Slim Fit,No idea,M,No idea,Accessories,Hackett,Pocket Square,None,yes,,U
21820,23739,96.0,176.0,Slim Fit,Slim Fit,34,M,44,Tops,Scotch & Soda,Polos,None,yes,,L
21821,24175,100.0,196.0,Slim Fit,Bootcut Fit,35,L,54,Tops,Hackett,Casual Shirts,Slim,yes,,L
21822,24175,100.0,196.0,Slim Fit,Bootcut Fit,35,L,54,Tops,Hackett,Blazer,Slim,no,TOO SMALL,54
21823,23836,80.0,177.0,Slim Fit,Skinny Fit,34,XL,48,Tops,Scotch & Soda,Blazer,Slim,no,TOO BIG,XL
21824,23836,80.0,177.0,Slim Fit,Skinny Fit,34,XL,48,Tops,Scotch & Soda,T-Shirt,Straight,no,TOO BIG,XL
21825,23836,80.0,177.0,Slim Fit,Skinny Fit,34,XL,48,Tops,Reiss,T-Shirt,Regular,no,TOO BIG,XL
21826,23836,80.0,177.0,Slim Fit,Skinny Fit,34,XL,48,Bottoms,Scotch & Soda,Formal Trousers,Slim,no,TOO BIG,34/32
21827,23836,80.0,177.0,Slim Fit,Skinny Fit,34,XL,48,Shoes,Van Gils,Lace up,None,yes,,42
21828,23836,80.0,177.0,Slim Fit,Skinny Fit,34,XL,48,Tops,Reiss,Blazer,Slim,no,TOO BIG,54
21829,14949,73.0,185.0,Slim Fit,Slim Fit,31,M,48,Bottoms,Scotch & Soda,Chinos,Slim,yes,I LIKE IT,31/32
21830,20109,94.0,185.0,Slim Fit,Slim Fit,34,L,No idea,Tops,Scotch & Soda,Blazer,Slim,yes,,XL
21831,30034,73.0,174.0,Slim Fit,Slim Fit,30,M,48,Bottoms,Calvin Klein,Shorts,Slim,yes,,31
21832,23346,83.0,182.0,Slim Fit,Slim Fit,34,M,50,Bottoms,Scotch & Soda,Chinos,Slim,yes,,32/32
21833,30034,73.0,174.0,Slim Fit,Slim Fit,30,M,48,Tops,Hackett,Polos,Slim,yes,,M
21834,24303,77.0,180.0,Slim Fit,Slim Fit,31,L,50,Bottoms,Scotch & Soda,Shorts,Slim,no,TOO SMALL,30
21835,24039,88.0,180.0,Regular Fit,Slim Fit,34,XL,54,Tops,Hackett,Casual Shirts,Slim,no,TOO BIG,XL
21836,24039,88.0,180.0,Regular Fit,Slim Fit,34,XL,54,Tops,Hackett,Casual Shirts,Slim,no,TOO BIG,XL
21837,24039,88.0,180.0,Regular Fit,Slim Fit,34,XL,54,Bottoms,Scott Blue,Shorts,Regular,no,TOO SMALL,L
21838,24065,80.0,180.0,Regular Fit,Regular Fit,34,L,52,Tops,Scotch & Soda,Casual Shirts,Slim,no,TOO SMALL,L
21839,481,90.0,178.0,,,34,L,No idea,Tops,Reiss,Formal Shirts,Slim,no,TOO SMALL,XL
21840,12180,90.0,190.0,Classic Fit,Regular Fit,36,XL,,Tops,Moss Bros,Blazer,Slim,no,TOO SMALL,52
21841,24274,73.0,180.0,Slim Fit,Regular Fit,32,M,48,Tops,Reiss,Knitwear,Slim,yes,,M
21842,24150,100.0,196.0,Regular Fit,Regular Fit,36,L,52,Tops,Vilebrequin,Polos,Regular,no,TOO SMALL,L
21843,1887,100.0,188.0,Slim Fit,Slim Fit,36,L,52,Bottoms,Scotch & Soda,Chinos,Slim,yes,,34/32
21844,24063,90.0,184.0,Slim Fit,Slim Fit,36,XL,48,Tops,Claudio Sartore,Blazer,Slim,yes,,54
21845,2148,72.0,188.0,Regular Fit,Regular Fit,33,M,48,Tops,Scotch & Soda,Formal Shirts,Slim,no,TOO SMALL,S
21846,23854,88.0,176.0,Regular Fit,Slim Fit,No idea,L,48,Bottoms,Scott Blue,Chinos,Slim,yes,,34
21847,24150,100.0,196.0,Regular Fit,Regular Fit,36,L,52,Tops,Tommy Hilfiger,Polos,Comfort,no,TOO SMALL,L
21848,24150,100.0,196.0,Regular Fit,Regular Fit,36,L,52,Bottoms,Dedicated,Chinos,Regular,yes,,36
21849,8072,90.0,185.0,Slim Fit,Slim Fit,34,L,No idea,Tops,Tommy Hilfiger,T-Shirt,Slim,yes,,XL
21850,23836,80.0,177.0,Slim Fit,Skinny Fit,34,XL,48,Bottoms,Scott Blue,Shorts,Regular,yes,,L
21851,35776,76.0,171.0,Slim Fit,Skinny Fit,31,M,48,Bottoms,Scotch & Soda,Chinos,Super skinny,yes,,31/34
21852,23882,118.0,178.0,Regular Fit,Regular Fit,38,XXL,58,Bottoms,Scotch & Soda,Chinos,Slim,no,TOO SMALL,38/32
21853,24063,90.0,184.0,Slim Fit,Slim Fit,36,XL,48,Tops,Claudio Sartore,Formal Shirts,Slim,yes,,XL
21854,24063,90.0,184.0,Slim Fit,Slim Fit,36,XL,48,Accessories,MONSIEUR FOX,Pocket Square,None,yes,,U
21855,24274,73.0,180.0,Slim Fit,Regular Fit,32,M,48,Accessories,Carter & White,Socks,None,yes,,39-42
21856,24065,80.0,180.0,Regular Fit,Regular Fit,34,L,52,Tops,Reiss,Blazer,Slim,yes,,52
21857,1887,100.0,188.0,Slim Fit,Slim Fit,36,L,52,Bottoms,Scotch & Soda,Chinos,Slim,yes,,34/32
21858,1887,100.0,188.0,Slim Fit,Slim Fit,36,L,52,Tops,Scotch & Soda,Knitwear,Regular,yes,,L
21859,613,93.0,184.0,,,32,M,50,Bottoms,Scotch & Soda,Chinos,Slim,no,TOO BIG,33/32
21860,24277,77.0,168.0,Slim Fit,Skinny Fit,32,M,No idea,Tops,Scotch & Soda,Casual Shirts,Slim,no,TOO BIG,L
21861,20109,94.0,185.0,Slim Fit,Slim Fit,34,L,No idea,Tops,Reiss,Formal Shirts,Slim,yes,,L
21862,23882,118.0,178.0,Regular Fit,Regular Fit,38,XXL,58,Tops,Tommy Hilfiger,Casual Shirts,Regular,yes,,45
21863,24150,100.0,196.0,Regular Fit,Regular Fit,36,L,52,Bottoms,Hackett,Chinos,Slim,yes,,36
21864,24039,88.0,180.0,Regular Fit,Slim Fit,34,XL,54,Bottoms,Scotch & Soda,Jeans,Slim,yes,,34/32
21865,23965,67.0,177.0,Slim Fit,Slim Fit,30,M,No idea,Tops,Scotch & Soda,T-Shirt,Slim,yes,NOT MY STYLE,M
21866,24039,88.0,180.0,Regular Fit,Slim Fit,34,XL,54,Bottoms,Scotch & Soda,Chinos,Slim,yes,,34/32
21867,24039,88.0,180.0,Regular Fit,Slim Fit,34,XL,54,Tops,Scotch & Soda,Casual Shirts,Regular,yes,,XL
21868,24141,59.0,166.0,Slim Fit,Loose Fit,32,L,48,Tops,Tommy Hilfiger,Formal Shirts,Slim,no,TOO BIG,42
21869,23882,118.0,178.0,Regular Fit,Regular Fit,38,XXL,58,Tops,Reiss,Knitwear,Regular,no,TOO SMALL,XXL
21870,23965,67.0,177.0,Slim Fit,Slim Fit,30,M,No idea,Shoes,Hackett,Boots,None,yes,,42
21871,24274,73.0,180.0,Slim Fit,Regular Fit,32,M,48,Tops,Scotch & Soda,Knitwear,Regular,no,TOO BIG,L
21872,7885,80.0,182.0,Slim Fit,Slim Fit,31,M,46,Tops,Hackett,Casual Shirts,Slim,yes,,M
21873,8548,61.0,160.0,,,No idea,S,No idea,Shoes,John White,Lace up,None,no,TOO BIG,8
21874,24274,73.0,180.0,Slim Fit,Regular Fit,32,M,48,Bottoms,Scotch & Soda,Chinos,Slim,yes,,32/34
21875,24274,73.0,180.0,Slim Fit,Regular Fit,32,M,48,Shoes,Tommy Hilfiger,Slip on,None,yes,,42
21876,8548,61.0,160.0,,,No idea,S,No idea,Bottoms,Hackett,Chinos,Slim,no,TOO BIG,33
21877,8548,61.0,160.0,,,No idea,S,No idea,Bottoms,Reiss,Formal Trousers,Slim,no,TOO BIG,32
21878,7885,80.0,182.0,Slim Fit,Slim Fit,31,M,46,Bottoms,Scotch & Soda,Chinos,Slim,no,TOO SMALL,31/32
21879,2148,72.0,188.0,Regular Fit,Regular Fit,33,M,48,Accessories,Hackett,Belt,None,yes,,32
21880,23824,85.0,179.0,Regular Fit,Slim Fit,34,M,50,Tops,Scott Blue,Polos,Slim,yes,,M
21881,23824,85.0,179.0,Regular Fit,Slim Fit,34,M,50,Bottoms,Scotch & Soda,Jeans,Skinny,yes,,34/32
21882,20109,94.0,185.0,Slim Fit,Slim Fit,34,L,No idea,Tops,Scotch & Soda,Casual Shirts,Regular,yes,,L
21883,7885,80.0,182.0,Slim Fit,Slim Fit,31,M,46,Bottoms,Scotch & Soda,Jeans,Slim,no,TOO SMALL,31/32
21884,7885,80.0,182.0,Slim Fit,Slim Fit,31,M,46,Tops,Hackett,Casual Shirts,Slim,yes,,M
21885,35776,76.0,171.0,Slim Fit,Skinny Fit,31,M,48,Accessories,Happy Socks,Socks,None,yes,,41-46
21886,30034,73.0,174.0,Slim Fit,Slim Fit,30,M,48,Bottoms,Hackett,Shorts,Slim,yes,,31
21887,481,90.0,178.0,,,34,L,No idea,Bottoms,Scotch & Soda,Jeans,Regular,yes,ALREADY HAVE SOMETHING SIMILAR,34/32
21888,1887,100.0,188.0,Slim Fit,Slim Fit,36,L,52,Bottoms,Reiss,Chinos,Slim,yes,,36
21889,20109,94.0,185.0,Slim Fit,Slim Fit,34,L,No idea,Tops,Claudio Sartore,Blazer,Slim,yes,,50
21890,23882,118.0,178.0,Regular Fit,Regular Fit,38,XXL,58,Bottoms,Hackett,Chinos,Slim,no,TOO SMALL,38
21891,24303,77.0,180.0,Slim Fit,Slim Fit,31,L,50,Tops,Hackett,Casual Shirts,Slim,no,TOO BIG,L
21892,21566,78.0,167.0,Regular Fit,Slim Fit,34,M,No idea,Tops,Dedicated,T-Shirt,None,yes,,L
21893,7885,80.0,182.0,Slim Fit,Slim Fit,31,M,46,Tops,AMI,Polos,Regular,yes,,M
21894,24174,80.0,178.0,Slim Fit,Regular Fit,33,M,No idea,Tops,Scotch & Soda,T-Shirt,Slim,yes,,M
21895,23537,80.0,173.0,Slim Fit,Slim Fit,33,M,48,Tops,Reiss,Casual Shirts,Slim,no,TOO BIG,L
21896,24174,80.0,178.0,Slim Fit,Regular Fit,33,M,No idea,Bottoms,Scotch & Soda,Jeans,Regular,no,TOO SMALL,32/32
21897,23659,68.0,171.0,Slim Fit,Slim Fit,31,M,44,Tops,Hackett,Casual Shirts,Slim,no,TOO BIG,M
21898,24123,68.0,174.0,Slim Fit,Slim Fit,31,M,No idea,Bottoms,Ralph Lauren,Chinos,Regular,no,TOO BIG,31
21899,24039,88.0,180.0,Regular Fit,Slim Fit,34,XL,54,Tops,Scotch & Soda,Polos,None,yes,,XL
21900,23991,90.0,187.0,Slim Fit,Slim Fit,34,L,52,Bottoms,Hackett,Chinos,Slim,yes,,34
21901,1916,82.0,180.0,Classic Fit,Slim Fit,30,S,48,Tops,Scotch & Soda,T-Shirt,Straight,no,TOO SMALL,S
21902,24123,68.0,174.0,Slim Fit,Slim Fit,31,M,No idea,Tops,Scotch & Soda,Casual Shirts,Regular,yes,,M
21903,24277,77.0,168.0,Slim Fit,Skinny Fit,32,M,No idea,Accessories,AMI,Belt,None,no,TOO BIG,95
21904,24136,88.0,176.0,Regular Fit,Slim Fit,32,L,50,Bottoms,Scott Blue,Jeans,Slim,no,TOO BIG,34
